,learning_rate,train_loss
0,0.0005,170.49965265447443
1,0.00051,169.99659815932765
2,0.0005200000000000001,171.1129095890546
3,0.0005300000000000001,176.12513437598642
4,0.0005400000000000001,184.6615051146228
5,0.0005500000000000001,170.52708108921243
6,0.0005600000000000002,184.66375956833966
7,0.0005700000000000002,184.47766130543718
8,0.0005800000000000002,184.44249299636994
9,0.0005900000000000002,180.386617813881
10,0.0006000000000000003,184.4037804066051
11,0.0006100000000000003,184.4802123530224
12,0.0006200000000000003,187.49529758029513
13,0.0006300000000000004,184.2096365017361
14,0.0006400000000000004,176.89701494929767
15,0.0006500000000000004,185.01024840692077
16,0.0006600000000000004,184.02350038470644
17,0.0006700000000000005,208.64820638020834
18,0.0006800000000000005,270.03209317294034
19,0.0006900000000000005,184.46800726996528
20,0.0007000000000000005,174.62506808810764
21,0.0007100000000000006,184.04860378689236
22,0.0007200000000000006,169.47444384025806
23,0.0007300000000000006,189.0240738685685
24,0.0007400000000000006,184.0174383729877
25,0.0007500000000000007,169.77391114514285
26,0.0007600000000000007,169.38992197364269
27,0.0007700000000000007,169.55944056038905
28,0.0007800000000000007,200.5961882990057
29,0.0007900000000000008,169.2726614903922
30,0.0008000000000000008,170.7430845811632
31,0.0008100000000000008,169.19481319543087
32,0.0008200000000000008,170.05262166341146
33,0.0008300000000000009,169.0837634400647
34,0.0008400000000000009,168.9984352188881
35,0.0008500000000000009,169.05779330166902
36,0.000860000000000001,183.4039556453204
37,0.000870000000000001,183.56384903724748
38,0.000880000000000001,168.83509965376422
39,0.000890000000000001,170.67641078756313
40,0.0009000000000000011,171.35618945805714
41,0.0009100000000000011,183.30445541844225
42,0.0009200000000000011,169.64011700254497
43,0.0009300000000000011,183.08403966422034
44,0.0009400000000000012,168.96898822206438
45,0.0009500000000000012,169.7669668116714
46,0.0009600000000000012,182.9135576467803
47,0.0009700000000000012,170.24726693201546
48,0.0009800000000000013,174.4516012419113
49,0.0009900000000000013,170.05661873865608
50,0.0010000000000000013,183.1057757260101
51,0.0010100000000000013,183.1539553247317
52,0.0010200000000000014,183.22363150548452
53,0.0010300000000000014,183.25260258838384
54,0.0010400000000000014,173.52303500088777
55,0.0010500000000000015,183.16109611742425
56,0.0010600000000000015,169.63146285856612
57,0.0010700000000000015,168.86651608862059
58,0.0010800000000000015,186.73832610775727
59,0.0010900000000000016,183.04366997612848
60,0.0011000000000000016,183.03915675307766
61,0.0011100000000000016,184.62919354679607
62,0.0011200000000000016,175.31931914358427
63,0.0011300000000000017,187.81458454170613
64,0.0011400000000000017,188.53924609868213
65,0.0011500000000000017,187.2846116191209
66,0.0011600000000000017,185.15351111209753
67,0.0011700000000000018,265.0689086420849
68,0.0011800000000000018,215.9805154079861
69,0.0011900000000000018,202.91573614563606
70,0.0012000000000000018,176.48461417150017
71,0.0012100000000000019,186.268945460464
72,0.001220000000000002,208.8203081843829
73,0.001230000000000002,268.8512845002762
74,0.001240000000000002,174.26102317116477
75,0.001250000000000002,87164.5574873984
76,0.001260000000000002,136277738.17878178
77,0.001270000000000002,226.67540187026515
78,0.001280000000000002,212.91029908459595
79,0.001290000000000002,8946.19310768821
80,0.0013000000000000021,337.2989337713068
81,0.0013100000000000021,206.03449383976485
82,0.0013200000000000022,191.07148980034722
83,0.0013300000000000022,206.59524305555556
84,0.0013400000000000022,311.55536110617896
85,0.0013500000000000022,258.7592351740057
86,0.0013600000000000023,2957733217958.177
87,0.0013700000000000023,3.5697009935039974e+26
88,0.0013800000000000023,213.30847473761048
89,0.0013900000000000023,3418082.889144275
90,0.0014000000000000024,4.396194102622781e+30
91,0.0014100000000000024,
92,0.0014200000000000024,
93,0.0014300000000000024,
94,0.0014400000000000025,
95,0.0014500000000000025,185.86077806877367
96,0.0014600000000000025,9.370071476305325e+21
97,0.0014700000000000026,9.198056667937369e+27
98,0.0014800000000000026,6.0929990592108985e+29
99,0.0014900000000000026,
